cities15000	1791236	Wuhu	Wuhu	Bu-ho-chhi,Bû-hô͘-chhī,Ouhu,U-hu,Ukhu,Vu Ho,Vu Hồ,Vuhu,Vukhu,Vuĥu,WHU,Wu-chu,Wu-hu-hsien,Wu-hu-shih,Wuhu,Wuhu Shi,Wúhú,uhu si,waha,wu hu,wu hu shi,wwhw,Ù-hù,Вуху,Уху,Վուհու,ווחו,واها,ووہو,芜湖,芜湖市,蕪湖,蕪湖市,우후 시	31.35259	118.42947	P	PPLA2	CN		01	3402			1598165		9	Asia/Shanghai	2026-01-20
cities15000	2761369	Vienna	Vienna	Bec,Bech,Becs,Beç,Beč,Bienne,Bécs,Dunaj,Fiena,VIE,Veen,Vena,Viden,Viden',Vieden,Viedeň,Vien,Viena,Vienna,Vienne,Vieno,Viin,Vin,Vinarborg,Vindobona,Vine,Viyana,Viên,Vjena,Vjenna,Vyana,Vídeň,Vín,Vínarborg,Vīne,Wean,Wene,Wenen,Wieden,Wiedeń,Wien,Wjedzyn,Wjedźyń,bienna,bin,fyyna,uin,vena,viyana,wei ye na,weiynna,wyn,wynh,Βιέννη,Беч,Вена,Виена,Відень,Վիեննա,וינה,فيينا,وین,वियना,เวียนนา,ཝ་ཨ་ན།,ཝི་ཨེ་ན།,ვენა,ቪየና,ウィーン,維也納,비엔나,빈	48.20849	16.37208	P	PPLC	AT		09	900			1691468	171	193	Europe/Vienna	2025-11-01
cities15000	2174003	Brisbane	Brisbane	BNE,Bresbens,Brisbane,Brisbane City,Brisbano,Brisbehn,Brisben,Brisbena,Brisbenas,Brisbin,Brismpein,Brizbejn,Brysben,Brėsbens,Pu-li-su-pan,Pu-lî-sṳ̂-pân,beulijeubeon,brisabena,brisben,brisbena,brizabana,brizbeni,brsban,brsbyn,brysban,bryzbn,bryzbyn,bryzbyyn,bu li si ban,bu li si ben,burisuben,pirispen,Μπρίσμπεϊν,Бризбейн,Бризбејн,Брисбен,Брисбэн,Брысбен,בריזביין,בריזבן,برسبان,برسبین,برىسبان,بريزبن,بریزبن,بریزبین,بریزبێن,ब्रिसबेन,ब्रिस्बेन,ব্রিসবেন,ਬ੍ਰਿਜ਼ਬਨ,பிரிஸ்பேன்,బ్రిస్బేన్,ಬ್ರಿಸ್ಬೇನ್‌,ബ്രിസ്ബെയ്ൻ,บริสเบน,ဘရစ်စဘိန်းမြို့,ბრიზბენი,ብርዝበን,ブリスベン,布里司班,布里斯本,布里斯班,브리즈번	-27.46794	153.02809	P	PPLA	AU		04	31000			2780063		27	Australia/Brisbane	2026-07-03
cities15000	2158177	Melbourne	Melbourne	Greater Melbourne,MEL,Mel'burn,Melben,Melborns,Melbourne,Melbourne City,Melbournum,Melburn,Melburna,Melburnas,Melburno,Melpurn,Melvourni,mailabarana,mel beirn,melaborna,melbeoleun,melbeon,melporn,meruborun,meልberini,mlbwrn,mo er ben,mylbrn,xin jin shan,Μελβούρνη,Мелбурн,Мелбърн,Мельбурн,Մելբուռն,Մելպուռն,מלבורן,ملبورن,میلبرن,مېلبۇرن,मेलबोर्न,মেলবোর্ন,ਮੈਲਬਰਨ,மெல்போர்ன்,เมลเบิร์น,མེར་བུན,መልበርን,メルボルン,墨尔本,墨爾本,新金山,멜버른,멜번	-37.814	144.96332	P	PPLA	AU		07	24600			5435590		25	Australia/Melbourne	2026-06-24
cities15000	2063523	Perth	Perth	PER,Peairt,Pert,Perta,Pertas,Perth,Perth City,Perthia,Perto,Perþ,Pet,Pirth,Purt,Pērta,byrth,paratha,part,partha,pasu,peoseu,pert,pheirth,po si,prt,prt',prtھ,prtھ  asٹrylya,Περθ,Перт,Пертһ,Пърт,Պերթ,פרת',بيرث,پرت,پرتھ,پرتھ، آسٹریلیا,पर्थ,পার্থ,ਪਰਥ,பேர்த்,ಪರ್ತ್,പെർത്ത്,เพิร์ท,ပါ့သ်မြို့,პერთი,ፐrita,ፐርత,パース,珀斯,퍼스	-31.95224	115.8614	P	PPLA	AU		08	57080			2384371		34	Australia/Perth	2026-06-24
cities15000	2147714	Sydney	Sydney	SYD,Sanctus Dionysius,Sedniejos,Sek-na,Sidnef,Sidnei,Sidnej,Sidneja,Sidnejo,Sidnejus,Sidney,Sidneý,Sidni,Sidnéy,Sidnėjus,Sit-ni,Sit-nì,Syd,Sydneium,Sydney,Sydney City,Sék-nà̤,Sídney,Sîdney,Sėdniejos,citni,shidoni,sidani,sideuni,sidnei,sidni,sidniy,sydny,sډny,xi ni,xue li,Σίδνεϋ,Сиднеи,Сидней,Сиднеј,Сидни,Сідней,Сідні,Սիդնեյ,סידני,سيدنى,سيدني,سڈنی,سډني,سیدنی,ܣܝܕܢܝ,सिडनी,सिड्नी,सिद्नी,সিডনি,ਸਿਡਨੀ,સીડની,சிட்னி,సిడ్నీ,ಸಿಡ್ನಿ,സിഡ്നി,සිඩ්නි,ซิดนีย์,སིད་ནེ།,ဆစ်ဒနီမြို့,სიდნეი,ሲድኒ,ស៊ីដនីយ៏,シドニー,悉尼,雪梨,시드니	-33.86785	151.20732	P	PPLA	AU		02				5638830		58	Australia/Sydney	2026-06-24
cities15000	1821274	Macau	Macau	Aomen,Aomin',Au-mun,Aumwnz,Aumyn,Cidade de Macau,Cidade do Santo Nome de Deus de Macau,MFM,Ma Cao,Macao,Macau,Macaum,Makaa,Makaaw,Makao,Makaou,Makau,Makaw,Makawo,Makaó,Makee,Makèë,Màkáù,O-muong,ao men,maka,maka'o,maka'u,makao,makavu,makaw,makayw,makkavu,mkaw,Àu-mûn,Ó̤-muòng,Μακάου,Аоминь,Аумын,Макаа,Макао,מקאו,ئاۋمېن,ماكاو,ماکائو,مکاؤ,މަކާއޫ,मकाउ,मकाओ,মাকাউ,ਮਕਾਉ,મકાઉ,மக்காவு,మకావు,ಮಕಾವು,മകൗ,เขตบริหารพิเศษมาเก๊า,မကာအို,მაკაო,マカオ,澳門,澳门,마카오	22.20056	113.54611	P	PPLC	MO		02				649335		28	Asia/Macau	2024-08-27
cities15000	3448439	São Paulo	Sao Paulo	SAO,Sampa,San Paolo,San Paul ed Brasil,San Paulas,San Paulo,San Paulu,San Paulu du Brasili,San Paulu dû Brasili,San Pauluw,San Pawlo,San Polo del Braxil,San Poulo,San Poło del Braxil,San Pàul ëd Brasil,San-Paulo,San-Paulu,San-Paŭlo,Sanpaulu,Sao Paolo,Sao Paulo,Sao Paulo capital,Saun Paulu,Sawo Palo,Sawo Pålo,São Paolo,São Paulo,São Paulo capital,Urbs Paulistana,cavo pavulo,sa'o pa'ulo,sa'o paulo,samu pa'ulu,sangpaollo,sangpaollu,sangpaullo,sangpaullu,sankt. paulos,sanpauro,savea pealea,savo palo,saw bawlw,saw palw,saw pawlw,saw pwlw,saywpaywlw,sea pea lu,sheng bao luo,Σάο Πάολο,Сан Пауло,Сан Паулу,Сан-Паулу,Сан-Паўлу,Сао Паоло,Сао Пауло,Սան Պաուլու,סאו פאולא,סאו פאולו,ساؤ پالو,ساؤ پولو,سائوپائولو,ساو باولو,ساو پاولو,ܣܐܘ ܦܐܘܠܘ,ސައޮ ޕައުލޯ,साओ पाउलो,সাঁউ পাউলু,সাও পাউলো,ਸਾਓ ਪਾਉਲੋ,சாவோ பாவுலோ,శఒ పౌలొ,ಸಾವೊ ಪಾಲೊ,സാവോ പോളോ,เซาเปาลู,ဆောပိုလိုမြို့,სან-პაულუ,ሳው ፓውሉ,サンパウロ,圣保罗,聖保羅,상파올로,상파올루,상파울로,상파울루	-23.5475	-46.63611	P	PPLA	BR		27				12400232		769	America/Sao_Paulo	2026-04-13
cities15000	1816670	Beijing	Beijing	BJS,Bac Kinh,Baek-ging,Baekging,Bak Ging,Bak Ping,Behehzhin,Beijing,Beijing City,Beijing Shi,Beising,Beixin,Beixín,Bejdzing,Bejdżing,Bejing,Beyjing,Beȝcinȝ,Báe̤k-gĭng,Béising,Běijīng,Bắc Kinh,Dai Dou,Pechin,Pechino,Pechinu,Pechinum,Pecinum,Pei-ching,Pei-ching-shih,Pei-p'ing,Pei-p'ing-shih,Peken,Pekin,Pekin',Pekina,Pekinas,Peking,Pekini,Pekino,Pekín,Pekîn,Peping,Pequim,Pequin,Pequín,Pet-kin,Pet-kîn,Peycing,Pikkin,Pèquin,Pékin,Péqùin,Péycing,Pʻekʻin,Yin Ging,be'ijim,be'ijina,be'ijinga,bei jing,bei jing shi,beidjin,beijing,bijiga,bijing,bijinga,bkyn,buggyeong,byjng,bykyn,byyg'yng,byyzsyng,pakking,peyjin,pkn,Πεκίνο,Бейжің,Бээжин,Бәәҗң балһсн,Пекин,Пекинг,Пекін,Пекінґ,Պեկին,Փեքին,בייג'ינג,בייזשינג,بكين,بيكين,بیجنگ,بېجینګ,بېيجىڭ,بېيجىڭ شەھىرى,پکن,پێکەن,ބީޖިންގ,बीजिंग,बेइजिङ,বেইজিং,ਬੀਜਿੰਗ,બેઇજિંગ,பெய்ஜிங்,బీజింగ్,ಬೀಜಿಂಗ್,ബെയ്‌ജിങ്ങ്‌,බෙයිජිං,ปักกิ่ง,པེ་ཅིང་གྲོང་ཁྱེར།,ပေကျင်းမြို့,პეკინი,ቤዪጂንግ,ប៉េកាំង,北京,北京市,베이징,북경	39.9075	116.39723	P	PPLC	CN		22	11876380			18960744		49	Asia/Shanghai	2025-12-15
cities15000	1814906	Chongqing	Chongqing	CKG,CQL,Cchung-cching,Ch'ung-ch'ing,Ch'ung-ch'ing-shih,Chongking,Chongqing,Chongqing (Chongqing Shi),Chongqing - zhong qing,Chongqing Shi,Chuncin,Chungking,Ch’ung-ch’ing,Ch’ung-ch’ing-shih,Congcing,Congcingas,Congcingo,Csungking,Cuncjina,Cunkinq,Pa,Pa-hsien,Trung Khanh,Trùng Khánh,Tshung-khin,Tshùng-khin,Tsjoengking,Yu-chou,Yuzhou,Yü-chou,cankim,caungakiga,ceancin,chng ching,chungching si,chwng kng,chwng kyng,chwngchng,congachinga,congkinga,coniግciniግ,conkin,tshwnghtshyngh,z'wngz'yng,zhong qing,zhong qing shi,Çongçing,Çunkinq,Ĉongĉingo,Čchung-čching,Čongčing,Čongčingas,Čuncjina,Чунгкинг,Чунцин,Чунцін,צ'ונגצ'ינג,تشونغتشينغ,چونگ کنگ,چونگ کینگ,چونگچنگ,چونگ‌کینگ,چۇڭچىڭ شەھىرى,चोंगछिंग,चोंग्किंग,চংকিং,ਚੌਂਗਕਿੰਗ,சோங்கிங்,ചോങ്ചിങ്,ฉงชิ่ง,ཁྲུང་ཆིན་གྲོང་ཁྱེར།,ቾንግቺንግ,重庆,重庆市,重慶,重慶市,충칭 시	29.56026	106.55771	P	PPLA	CN		33	8739734			7457599		289	Asia/Shanghai	2026-04-13
